id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score
462,26.0,male,Bachelor,178439.0,0,RENT,2.0,615
463,26.0,male,Bachelor,204962.0,2,RENT,2.0,552
464,21.0,male,Bachelor,22673.0,0,OWN,3.0,670
465,24.0,male,Associate,53633.0,4,RENT,2.0,678
466,23.0,female,Master,144983.0,2,RENT,2.0,676
467,24.0,female,High School,67032.0,2,RENT,3.0,624
468,24.0,male,High School,22664.0,0,MORTGAGE,2.0,649
469,25.0,male,High School,123299.0,0,RENT,4.0,555
470,23.0,female,Associate,91275.0,0,RENT,4.0,613
471,22.0,male,Bachelor,22564.0,1,OWN,2.0,684
472,22.0,male,Bachelor,22786.0,0,OWN,2.0,647
473,25.0,male,High School,22450.0,4,MORTGAGE,3.0,580
474,21.0,female,Bachelor,22666.0,0,OWN,2.0,630
475,22.0,male,Bachelor,81701.0,1,RENT,2.0,589
476,22.0,male,High School,52984.0,0,RENT,3.0,621
477,25.0,female,Master,68579.0,1,RENT,2.0,665
478,23.0,female,Bachelor,73014.0,0,RENT,4.0,668
479,24.0,female,Bachelor,22608.0,2,MORTGAGE,4.0,615
480,25.0,female,High School,76932.0,2,RENT,3.0,604
481,24.0,male,High School,78955.0,1,RENT,4.0,620
482,23.0,male,Master,82567.0,0,RENT,2.0,558
483,22.0,male,Bachelor,22466.0,0,OWN,3.0,603
484,25.0,male,Bachelor,97251.0,2,RENT,2.0,683
485,24.0,male,Associate,106607.0,1,RENT,2.0,641
486,22.0,male,Bachelor,71385.0,0,RENT,4.0,521
487,23.0,female,Bachelor,84865.0,3,RENT,2.0,655
488,24.0,male,Bachelor,22789.0,1,OWN,3.0,663
489,26.0,female,Bachelor,84801.0,4,RENT,2.0,605
490,24.0,male,Bachelor,88421.0,4,RENT,4.0,708
491,24.0,male,High School,23071.0,3,MORTGAGE,3.0,571
492,23.0,male,Bachelor,43042.0,1,RENT,3.0,678
493,25.0,female,High School,53119.0,1,RENT,2.0,597
494,25.0,male,Bachelor,63311.0,1,RENT,2.0,689
495,21.0,male,Bachelor,23597.0,0,MORTGAGE,4.0,675
496,22.0,female,High School,69308.0,1,RENT,3.0,591
497,25.0,female,High School,70598.0,5,RENT,2.0,616
498,23.0,female,High School,73044.0,0,RENT,4.0,640
499,24.0,male,Bachelor,73043.0,0,RENT,2.0,593
500,25.0,female,Bachelor,23627.0,4,MORTGAGE,2.0,649
501,26.0,male,Bachelor,68198.0,4,RENT,3.0,645
502,22.0,female,High School,85089.0,0,RENT,4.0,537
503,22.0,female,Bachelor,80358.0,0,RENT,2.0,635
504,23.0,female,Bachelor,90025.0,0,RENT,3.0,640
505,24.0,female,Master,93232.0,2,RENT,2.0,625
506,22.0,female,Master,23497.0,0,OWN,3.0,557
507,26.0,male,Associate,93314.0,8,RENT,3.0,643
508,21.0,female,Associate,23543.0,0,OWN,3.0,631
509,24.0,male,Bachelor,97038.0,0,RENT,4.0,653
510,26.0,female,Associate,100246.0,1,RENT,2.0,623
511,24.0,female,Bachelor,23667.0,3,OWN,2.0,662
512,25.0,male,Associate,23719.0,2,OWN,3.0,667
513,23.0,male,High School,101575.0,1,RENT,4.0,586
514,25.0,female,Master,94168.0,3,RENT,3.0,719
515,25.0,male,Master,99394.0,1,RENT,2.0,646
516,21.0,male,High School,23504.0,0,MORTGAGE,3.0,646
517,23.0,male,Bachelor,120500.0,3,RENT,4.0,646
518,23.0,female,Bachelor,133195.0,1,RENT,3.0,643
519,22.0,male,Bachelor,24148.0,1,MORTGAGE,2.0,594
520,25.0,male,Bachelor,69353.0,1,RENT,2.0,664
521,24.0,male,High School,65946.0,0,RENT,2.0,605
522,23.0,female,High School,68677.0,0,RENT,4.0,646
523,26.0,female,Associate,76687.0,3,RENT,3.0,655
524,22.0,female,Bachelor,99087.0,0,RENT,3.0,597
525,22.0,male,High School,94523.0,0,RENT,3.0,679
526,22.0,female,High School,24092.0,0,OWN,3.0,654
527,24.0,female,Bachelor,135365.0,1,RENT,2.0,556
528,24.0,male,Associate,24420.0,2,MORTGAGE,4.0,694
529,25.0,male,High School,23948.0,3,OWN,4.0,587
530,24.0,female,Associate,71718.0,2,RENT,3.0,620
531,24.0,female,Master,84999.0,0,RENT,3.0,701
532,24.0,female,High School,140396.0,4,RENT,3.0,572
533,25.0,male,High School,73404.0,4,RENT,4.0,671
534,22.0,male,High School,38473.0,0,RENT,3.0,599
535,25.0,male,Associate,57546.0,3,RENT,2.0,610
536,25.0,male,Bachelor,62422.0,4,RENT,2.0,588
537,22.0,male,Bachelor,23993.0,1,MORTGAGE,2.0,691
538,22.0,male,High School,64732.0,0,RENT,3.0,645
539,26.0,male,Associate,23955.0,2,OWN,2.0,618
540,24.0,male,Bachelor,68154.0,2,RENT,3.0,672
541,24.0,female,Associate,79138.0,2,RENT,4.0,650
542,21.0,male,High School,42536.0,0,RENT,4.0,687
543,22.0,male,Associate,23888.0,0,MORTGAGE,4.0,535
544,23.0,male,Associate,24013.0,0,MORTGAGE,4.0,604
545,26.0,female,Bachelor,48929.0,6,RENT,4.0,601
546,25.0,female,Associate,24121.0,1,OWN,3.0,612
547,26.0,male,Bachelor,51379.0,5,RENT,4.0,666
548,23.0,male,High School,76364.0,0,RENT,2.0,645
549,26.0,male,Bachelor,24297.0,3,MORTGAGE,4.0,678
550,22.0,female,Bachelor,71599.0,0,RENT,3.0,644
551,22.0,male,Associate,85496.0,1,RENT,4.0,614
552,26.0,female,Associate,79163.0,3,RENT,3.0,627
553,22.0,male,Master,90944.0,0,RENT,3.0,523
554,22.0,female,Master,23973.0,0,MORTGAGE,3.0,571
555,25.0,female,High School,75181.0,4,RENT,4.0,546
556,24.0,female,Associate,95767.0,2,RENT,2.0,640
557,23.0,female,Master,96788.0,1,RENT,3.0,648
558,24.0,male,High School,101708.0,2,RENT,4.0,593
559,26.0,male,Associate,103023.0,4,RENT,3.0,658
560,22.0,male,Bachelor,113027.0,2,RENT,3.0,701
561,26.0,female,Bachelor,98366.0,4,RENT,3.0,702
562,26.0,male,Associate,117668.0,0,RENT,3.0,711
563,26.0,male,Bachelor,117297.0,4,RENT,3.0,570
564,25.0,female,Associate,120885.0,4,RENT,3.0,637
565,26.0,female,Associate,24183.0,5,OTHER,2.0,621
566,21.0,male,High School,23664.0,1,MORTGAGE,3.0,637
567,26.0,male,Associate,150692.0,7,RENT,2.0,534
568,25.0,female,High School,151100.0,2,RENT,3.0,577
569,23.0,male,Bachelor,99197.0,1,RENT,2.0,638
570,21.0,female,Associate,24468.0,0,MORTGAGE,2.0,548
571,26.0,female,High School,61015.0,2,RENT,3.0,676
572,23.0,male,Associate,84845.0,0,RENT,3.0,641
573,22.0,female,Associate,24872.0,0,OWN,4.0,630
574,23.0,male,Bachelor,65613.0,0,RENT,2.0,518
575,26.0,male,High School,32325.0,4,RENT,2.0,652
576,24.0,female,Associate,40881.0,0,RENT,3.0,600
577,23.0,male,Associate,24766.0,0,OWN,4.0,649
578,22.0,female,Associate,24995.0,0,OWN,4.0,576
579,24.0,male,Master,43287.0,0,RENT,4.0,600
580,25.0,male,Bachelor,46375.0,2,RENT,4.0,654
581,23.0,female,High School,39416.0,0,RENT,4.0,593
582,25.0,male,Associate,46636.0,2,RENT,2.0,614
583,23.0,male,Associate,25168.0,0,MORTGAGE,4.0,638
584,25.0,male,Bachelor,47473.0,3,RENT,4.0,633
585,23.0,female,High School,40632.0,0,RENT,2.0,649
586,25.0,female,Associate,41468.0,2,RENT,4.0,591
587,24.0,male,High School,48897.0,2,RENT,3.0,656
588,21.0,male,Bachelor,44226.0,0,RENT,2.0,637
589,26.0,male,Bachelor,25012.0,3,MORTGAGE,3.0,682
590,25.0,male,Associate,51210.0,4,RENT,4.0,645
591,22.0,male,High School,51305.0,1,RENT,4.0,602
592,25.0,male,Bachelor,25295.0,3,OWN,2.0,637
593,23.0,female,Associate,24930.0,0,MORTGAGE,3.0,662
594,22.0,male,High School,45716.0,0,RENT,3.0,447
595,25.0,male,Bachelor,46683.0,3,RENT,4.0,636
596,22.0,female,Associate,54870.0,0,RENT,4.0,631
597,23.0,male,Associate,55291.0,3,RENT,2.0,632
598,24.0,female,High School,54919.0,4,RENT,2.0,670
599,23.0,female,Bachelor,25141.0,0,OWN,3.0,700
600,22.0,male,High School,54899.0,0,RENT,3.0,650
601,24.0,male,Associate,47903.0,0,RENT,2.0,665
602,24.0,male,Associate,56744.0,0,RENT,2.0,582
603,22.0,male,Associate,58440.0,0,RENT,3.0,656
604,22.0,female,Associate,51628.0,0,RENT,3.0,635
605,22.0,male,High School,58859.0,1,RENT,4.0,672
606,22.0,female,Associate,24521.0,0,OWN,4.0,612
607,23.0,female,Master,60235.0,4,RENT,4.0,615
608,25.0,female,Master,25654.0,6,MORTGAGE,2.0,725
609,25.0,female,Bachelor,61114.0,1,RENT,3.0,639
610,25.0,female,Bachelor,60990.0,1,RENT,2.0,691
611,22.0,female,Bachelor,61072.0,0,RENT,2.0,681
612,22.0,male,Associate,25229.0,1,OWN,3.0,604
613,22.0,female,Associate,53980.0,0,RENT,4.0,688
614,24.0,male,Bachelor,61918.0,2,RENT,3.0,672
615,25.0,female,Bachelor,62299.0,3,RENT,3.0,680
616,24.0,male,Master,62192.0,3,RENT,3.0,640
617,22.0,male,Bachelor,62045.0,0,RENT,3.0,629
618,22.0,male,Bachelor,62350.0,1,RENT,2.0,677
619,24.0,female,Associate,62508.0,0,RENT,4.0,571
620,25.0,male,High School,63607.0,2,RENT,3.0,647
621,25.0,male,Associate,63921.0,3,RENT,4.0,568
622,22.0,male,Bachelor,56273.0,0,RENT,4.0,700
623,26.0,male,Bachelor,24569.0,4,MORTGAGE,3.0,570
624,24.0,male,High School,63481.0,3,RENT,2.0,633
625,25.0,male,High School,56451.0,0,RENT,2.0,646
626,24.0,female,Associate,63897.0,0,RENT,3.0,614
627,22.0,female,High School,57193.0,0,RENT,3.0,532
628,22.0,male,Associate,65874.0,0,RENT,4.0,617
629,23.0,female,Associate,58705.0,3,RENT,4.0,603
630,23.0,male,High School,58236.0,2,RENT,3.0,588
631,23.0,male,Associate,65738.0,0,RENT,4.0,668
632,24.0,male,High School,59765.0,2,RENT,4.0,643
633,26.0,male,High School,67019.0,2,RENT,4.0,639
634,24.0,female,Associate,67265.0,2,RENT,2.0,525
635,25.0,male,Bachelor,66906.0,3,RENT,3.0,666
636,26.0,female,Associate,59603.0,7,RENT,3.0,642
637,25.0,male,High School,67174.0,2,RENT,4.0,646
638,22.0,female,Associate,24993.0,1,MORTGAGE,3.0,634
639,23.0,male,Associate,66844.0,0,RENT,2.0,655
640,25.0,female,Associate,67482.0,6,RENT,4.0,682
641,23.0,male,High School,24853.0,0,MORTGAGE,2.0,631
642,23.0,male,Master,69387.0,2,RENT,2.0,600
643,22.0,female,High School,62379.0,0,RENT,4.0,641
644,23.0,male,Bachelor,24853.0,0,MORTGAGE,2.0,524
645,26.0,male,Associate,24751.0,2,MORTGAGE,2.0,669
646,22.0,female,Associate,70529.0,1,RENT,2.0,593
647,23.0,female,Associate,71255.0,2,RENT,3.0,654
648,26.0,male,Master,71761.0,3,RENT,3.0,665
649,26.0,male,Bachelor,64550.0,8,RENT,4.0,649
650,23.0,female,Bachelor,72969.0,1,RENT,2.0,579
651,24.0,female,Bachelor,66060.0,4,RENT,2.0,671
652,21.0,male,Bachelor,25666.0,0,OWN,4.0,693
653,26.0,male,Associate,25229.0,3,MORTGAGE,2.0,626
654,24.0,female,Master,72762.0,6,RENT,2.0,677
655,24.0,male,Master,25451.0,3,OWN,3.0,594
656,25.0,female,Bachelor,65742.0,1,RENT,3.0,592
657,24.0,male,Bachelor,73352.0,1,RENT,4.0,583
658,23.0,male,Master,65733.0,0,RENT,3.0,592
659,23.0,male,Associate,65802.0,3,RENT,2.0,628
660,22.0,male,Bachelor,72562.0,1,RENT,3.0,567
661,25.0,female,Associate,73028.0,1,RENT,2.0,654
662,22.0,male,Associate,25537.0,0,MORTGAGE,4.0,623
663,24.0,male,Associate,25526.0,1,MORTGAGE,4.0,661
664,25.0,male,Bachelor,73266.0,1,RENT,3.0,658
665,25.0,male,High School,65555.0,1,RENT,3.0,667
666,24.0,female,High School,65678.0,4,RENT,3.0,602
667,23.0,female,Bachelor,73286.0,3,RENT,2.0,687
668,21.0,male,Associate,25416.0,1,OWN,3.0,626
669,25.0,female,High School,65967.0,6,RENT,4.0,662
670,24.0,female,High School,73202.0,1,RENT,2.0,536
671,21.0,male,Associate,25710.0,0,OWN,4.0,623
672,24.0,female,Bachelor,73058.0,3,RENT,4.0,647
673,26.0,male,High School,72650.0,3,RENT,4.0,606
674,23.0,male,High School,66301.0,2,RENT,4.0,645
675,24.0,male,High School,66951.0,2,RENT,2.0,632
676,24.0,female,Bachelor,73899.0,0,RENT,4.0,634
677,22.0,male,High School,25644.0,2,OWN,3.0,645
678,25.0,female,High School,75578.0,2,RENT,3.0,574
679,24.0,male,High School,68349.0,3,RENT,4.0,576
680,21.0,female,Bachelor,68120.0,0,RENT,3.0,664
681,24.0,male,High School,75484.0,2,RENT,2.0,562
682,25.0,female,Bachelor,75802.0,2,RENT,2.0,637
683,25.0,female,Master,76733.0,2,RENT,3.0,656
684,26.0,male,Bachelor,70484.0,4,RENT,2.0,590
685,23.0,female,Bachelor,78886.0,1,RENT,3.0,653
686,24.0,female,Associate,25992.0,3,OWN,3.0,612
687,23.0,female,Bachelor,79348.0,0,RENT,2.0,703
688,23.0,male,Bachelor,78597.0,1,RENT,3.0,596
689,24.0,male,High School,26216.0,0,OWN,4.0,586
690,25.0,male,Master,26133.0,4,OWN,2.0,650
691,26.0,female,Bachelor,71856.0,6,RENT,4.0,610
692,23.0,male,Master,72259.0,2,RENT,4.0,650
693,21.0,female,Bachelor,25869.0,0,MORTGAGE,2.0,579
694,26.0,male,Associate,79098.0,2,RENT,2.0,534
695,25.0,female,Associate,71754.0,4,RENT,2.0,540
696,23.0,male,High School,71688.0,0,RENT,2.0,584
697,23.0,female,Associate,79539.0,5,RENT,2.0,584
698,22.0,female,High School,81282.0,1,RENT,2.0,639
699,23.0,male,Bachelor,81580.0,1,RENT,2.0,607
700,24.0,female,Master,81639.0,4,RENT,2.0,681
701,26.0,male,High School,82432.0,6,RENT,4.0,710
702,25.0,male,High School,82737.0,4,RENT,4.0,634
703,24.0,male,High School,75890.0,2,RENT,4.0,595
704,23.0,male,Bachelor,84428.0,1,RENT,2.0,707
705,25.0,male,Bachelor,85061.0,1,RENT,2.0,627
706,22.0,male,Bachelor,84791.0,0,RENT,4.0,592
707,25.0,female,Bachelor,77982.0,6,RENT,4.0,699
708,25.0,male,High School,86325.0,2,RENT,2.0,566
709,22.0,male,High School,26244.0,0,MORTGAGE,3.0,667
710,23.0,female,High School,86183.0,1,RENT,3.0,638
711,23.0,female,Associate,67625.0,0,RENT,4.0,620
712,24.0,male,High School,87261.0,1,RENT,2.0,667
713,24.0,female,Bachelor,25826.0,4,OTHER,2.0,655
714,23.0,male,Associate,80180.0,0,RENT,3.0,666
715,22.0,male,High School,80179.0,0,RENT,2.0,655
716,24.0,male,High School,87458.0,3,RENT,3.0,604
717,24.0,female,Master,89922.0,0,RENT,3.0,672
718,22.0,female,Bachelor,26137.0,0,MORTGAGE,3.0,596
719,25.0,male,High School,91179.0,0,RENT,4.0,658
720,21.0,male,Associate,26112.0,0,MORTGAGE,2.0,608
721,25.0,male,Bachelor,26559.0,2,MORTGAGE,4.0,686
722,24.0,female,Associate,91001.0,0,RENT,3.0,687
723,26.0,female,Bachelor,90978.0,3,RENT,4.0,652
724,26.0,female,Bachelor,90805.0,4,RENT,3.0,603
725,25.0,female,Associate,91130.0,0,RENT,3.0,622
726,22.0,male,High School,83759.0,1,RENT,4.0,660
727,22.0,male,Master,91033.0,1,RENT,2.0,572
728,21.0,female,Bachelor,26887.0,0,MORTGAGE,3.0,641
729,26.0,female,Bachelor,26792.0,4,OWN,3.0,674
730,24.0,male,Bachelor,83573.0,1,RENT,4.0,693
731,23.0,female,Bachelor,91541.0,4,RENT,3.0,628
732,23.0,female,Associate,72279.0,2,RENT,3.0,688
733,23.0,male,Associate,92304.0,0,RENT,3.0,635
734,26.0,male,Master,85207.0,2,RENT,3.0,662
735,24.0,female,Associate,85232.0,5,RENT,4.0,652
736,22.0,female,Associate,93127.0,2,RENT,4.0,619
737,26.0,male,Master,86320.0,2,RENT,2.0,655
738,21.0,female,High School,26946.0,0,OWN,3.0,653
739,22.0,female,High School,26711.0,0,MORTGAGE,4.0,565
740,24.0,male,Bachelor,26769.0,2,MORTGAGE,2.0,613
741,26.0,female,Bachelor,94812.0,4,RENT,4.0,663
742,22.0,female,Associate,27119.0,0,MORTGAGE,2.0,540
743,26.0,male,Bachelor,27046.0,5,OWN,3.0,598
744,22.0,female,Bachelor,26902.0,4,MORTGAGE,2.0,653
745,23.0,female,High School,74473.0,0,RENT,2.0,460
746,21.0,male,Bachelor,27072.0,0,MORTGAGE,2.0,643
747,24.0,female,Master,87447.0,6,RENT,4.0,632
748,23.0,female,High School,94310.0,0,RENT,3.0,578
749,23.0,male,Master,95354.0,2,RENT,4.0,642
750,23.0,male,Master,96236.0,0,RENT,4.0,688
751,23.0,male,Master,96969.0,2,RENT,4.0,696
752,23.0,female,Associate,27201.0,0,OWN,4.0,527
753,22.0,male,Associate,76808.0,0,RENT,4.0,611
754,24.0,male,High School,97157.0,0,RENT,4.0,545
755,25.0,male,High School,96773.0,3,RENT,4.0,644
756,23.0,male,Bachelor,26954.0,0,MORTGAGE,4.0,511
757,22.0,female,High School,96673.0,1,RENT,4.0,616
758,22.0,male,High School,26872.0,3,OWN,4.0,656
759,26.0,male,Bachelor,76420.0,2,RENT,3.0,656
760,26.0,female,Associate,27097.0,2,MORTGAGE,3.0,581
761,25.0,male,High School,89914.0,7,RENT,4.0,477
762,25.0,male,Associate,96778.0,2,RENT,4.0,664
763,23.0,female,High School,97783.0,0,RENT,2.0,563
764,22.0,female,Bachelor,98255.0,0,RENT,4.0,623
765,24.0,male,Master,26747.0,1,MORTGAGE,2.0,704
766,22.0,female,Bachelor,99459.0,0,RENT,2.0,691
767,23.0,female,Associate,92036.0,2,RENT,4.0,648
768,22.0,male,Master,93070.0,0,RENT,4.0,662
769,24.0,female,High School,101201.0,6,RENT,3.0,569
770,26.0,female,Bachelor,26764.0,4,OWN,2.0,642
771,23.0,male,Master,102232.0,1,RENT,4.0,663
772,25.0,female,Bachelor,101849.0,3,RENT,2.0,627
773,23.0,female,Bachelor,26678.0,1,OWN,2.0,610
774,21.0,male,Bachelor,27041.0,0,MORTGAGE,2.0,534
775,24.0,female,Master,95807.0,5,RENT,2.0,678
776,23.0,female,Bachelor,103275.0,0,RENT,2.0,597
777,25.0,male,High School,103166.0,3,RENT,3.0,653
778,26.0,male,Bachelor,88672.0,2,RENT,2.0,571
779,21.0,female,High School,27289.0,0,MORTGAGE,3.0,659
780,23.0,male,Bachelor,27174.0,0,OWN,3.0,619
781,25.0,female,Associate,102975.0,0,RENT,2.0,663
782,24.0,male,Associate,27558.0,0,MORTGAGE,2.0,621
783,22.0,female,Associate,105649.0,1,RENT,4.0,575
784,23.0,male,High School,27887.0,0,OWN,4.0,477
785,22.0,female,Associate,109017.0,1,RENT,4.0,639
786,23.0,male,High School,94566.0,1,RENT,2.0,611
787,24.0,female,Bachelor,109178.0,1,RENT,3.0,630
788,23.0,male,Master,108836.0,0,RENT,4.0,560
789,26.0,male,Master,109089.0,5,RENT,3.0,537
790,22.0,female,Bachelor,27472.0,1,MORTGAGE,2.0,694
791,23.0,male,Master,109061.0,0,RENT,4.0,657
792,25.0,male,High School,110319.0,1,RENT,3.0,572
793,26.0,male,Bachelor,27309.0,1,MORTGAGE,4.0,618
794,22.0,female,Bachelor,111365.0,1,RENT,2.0,649
795,22.0,male,Associate,27358.0,0,MORTGAGE,4.0,496
796,25.0,female,Bachelor,27570.0,0,MORTGAGE,2.0,680
797,25.0,male,Associate,111834.0,1,RENT,2.0,606
798,22.0,male,High School,27122.0,2,MORTGAGE,3.0,612
799,24.0,male,Bachelor,27730.0,0,MORTGAGE,4.0,477
800,26.0,female,Bachelor,113057.0,0,RENT,4.0,606
801,23.0,male,Bachelor,27666.0,0,MORTGAGE,2.0,658
802,22.0,male,Associate,114267.0,0,RENT,2.0,602
803,23.0,male,Bachelor,100420.0,4,RENT,2.0,571
804,23.0,male,High School,115130.0,4,RENT,2.0,701
805,24.0,female,Bachelor,114976.0,3,RENT,3.0,665
806,21.0,male,Bachelor,27648.0,0,OWN,2.0,635
807,23.0,female,Bachelor,116295.0,0,RENT,3.0,643
808,22.0,male,Associate,27385.0,3,MORTGAGE,2.0,636
809,22.0,female,Associate,103798.0,0,RENT,4.0,645
810,22.0,female,Bachelor,118565.0,0,RENT,4.0,575
811,24.0,female,Bachelor,27463.0,0,OWN,2.0,647
812,23.0,male,Associate,120368.0,0,RENT,4.0,569
813,21.0,female,Bachelor,27493.0,2,OWN,4.0,528
814,22.0,male,Master,27178.0,0,OWN,4.0,626
815,24.0,female,Master,120691.0,2,RENT,3.0,664
816,25.0,female,High School,106741.0,1,RENT,3.0,650
817,26.0,male,Associate,27124.0,2,OWN,2.0,600
818,25.0,female,High School,121016.0,0,RENT,2.0,672
819,25.0,male,Bachelor,120866.0,1,RENT,2.0,563
820,25.0,female,Bachelor,27635.0,2,OWN,3.0,665
821,23.0,female,High School,27475.0,4,MORTGAGE,4.0,605
822,22.0,male,High School,90648.0,0,RENT,4.0,653
823,23.0,male,Associate,90887.0,2,RENT,2.0,685
824,22.0,male,Bachelor,121236.0,0,RENT,3.0,580
825,25.0,male,Associate,27780.0,1,MORTGAGE,4.0,672
826,26.0,male,Master,27364.0,0,OWN,3.0,646
827,26.0,male,Bachelor,125803.0,6,RENT,2.0,636
828,23.0,female,Associate,112700.0,0,RENT,3.0,559
829,23.0,female,Bachelor,114961.0,1,RENT,2.0,654
830,25.0,male,Associate,130715.0,5,RENT,4.0,632
831,25.0,male,Bachelor,117215.0,2,RENT,3.0,672
832,23.0,male,High School,132975.0,1,RENT,3.0,630
833,22.0,male,Bachelor,132669.0,0,RENT,3.0,476
834,22.0,female,High School,132809.0,0,RENT,3.0,691
835,24.0,male,Associate,133069.0,2,RENT,4.0,672
836,23.0,male,Associate,133031.0,0,RENT,2.0,709
837,22.0,female,Associate,28529.0,1,MORTGAGE,3.0,521
838,22.0,female,Associate,28518.0,0,MORTGAGE,3.0,564
839,23.0,male,High School,28149.0,0,MORTGAGE,2.0,626
840,25.0,female,Master,103168.0,1,RENT,2.0,662
841,23.0,female,Bachelor,28372.0,0,MORTGAGE,2.0,667
842,22.0,male,High School,28527.0,2,MORTGAGE,2.0,690
843,23.0,male,High School,145007.0,1,RENT,4.0,628
844,24.0,male,Bachelor,27861.0,0,OWN,3.0,562
845,24.0,female,Associate,146157.0,0,RENT,3.0,670
846,23.0,female,Associate,150985.0,0,RENT,4.0,602
847,22.0,male,High School,28613.0,0,MORTGAGE,2.0,595
848,25.0,male,Associate,157396.0,3,RENT,2.0,687
849,26.0,female,Bachelor,156668.0,3,RENT,4.0,668
850,23.0,male,Bachelor,28773.0,0,MORTGAGE,2.0,657
851,24.0,female,High School,160903.0,0,RENT,2.0,527
852,22.0,male,Associate,28257.0,0,MORTGAGE,4.0,524
853,21.0,female,High School,28410.0,0,MORTGAGE,3.0,606
854,25.0,male,Master,168862.0,0,RENT,4.0,546
855,24.0,female,Master,166817.0,2,RENT,3.0,681
856,23.0,male,High School,28492.0,2,MORTGAGE,3.0,502
857,26.0,male,Master,178602.0,6,RENT,3.0,604
858,22.0,male,Bachelor,193248.0,0,RENT,4.0,599
859,22.0,male,Associate,27969.0,0,MORTGAGE,4.0,644
860,26.0,female,High School,193076.0,4,RENT,3.0,660
861,26.0,female,Bachelor,202337.0,2,RENT,4.0,652
862,26.0,female,Bachelor,208059.0,4,RENT,2.0,615
863,21.0,female,Bachelor,28786.0,0,MORTGAGE,3.0,638
864,25.0,male,Bachelor,210999.0,2,RENT,2.0,680
865,25.0,male,High School,28595.0,2,MORTGAGE,2.0,611
866,25.0,female,Associate,70930.0,0,RENT,4.0,578
867,26.0,female,Master,140072.0,0,RENT,4.0,617
868,26.0,male,Master,24756.0,8,RENT,2.0,659
869,25.0,male,High School,28644.0,4,MORTGAGE,2.0,570
870,21.0,female,Bachelor,23899.0,1,RENT,2.0,658
871,22.0,female,Master,28752.0,0,MORTGAGE,3.0,484
872,25.0,male,High School,23980.0,6,RENT,4.0,645
873,23.0,male,Associate,13059.0,0,RENT,2.0,541
874,22.0,female,High School,13021.0,1,RENT,4.0,610
875,21.0,female,Master,13197.0,1,RENT,4.0,722
876,22.0,male,High School,29111.0,0,MORTGAGE,4.0,668
877,21.0,male,Associate,28319.0,0,OTHER,4.0,628
878,23.0,female,Master,13817.0,1,RENT,2.0,667
879,22.0,male,Associate,14763.0,0,RENT,4.0,540
880,22.0,female,Bachelor,15248.0,0,RENT,4.0,547
881,23.0,female,Bachelor,15553.0,3,RENT,3.0,602
882,25.0,male,Bachelor,15255.0,2,RENT,2.0,611
883,21.0,male,Associate,14997.0,0,RENT,2.0,669
884,22.0,male,High School,15102.0,1,RENT,3.0,559
885,22.0,female,Bachelor,16077.0,3,RENT,3.0,642
886,24.0,male,Bachelor,17683.0,0,RENT,4.0,562
887,21.0,male,High School,18221.0,0,RENT,4.0,559
888,23.0,female,Bachelor,28684.0,1,OWN,3.0,591
889,21.0,female,High School,28348.0,0,OWN,3.0,506
890,22.0,male,Associate,18290.0,2,RENT,3.0,623
891,21.0,male,Associate,28367.0,0,OWN,2.0,600
892,22.0,male,Associate,18923.0,0,RENT,3.0,599
893,21.0,male,Bachelor,20259.0,0,RENT,3.0,604
894,24.0,male,Bachelor,21414.0,3,RENT,3.0,619
895,22.0,female,Associate,20953.0,0,RENT,4.0,665
896,24.0,male,Bachelor,24085.0,3,RENT,4.0,655
897,23.0,female,High School,48233.0,2,RENT,2.0,606
898,22.0,male,Associate,48844.0,0,RENT,3.0,562
899,25.0,female,Master,57272.0,1,RENT,2.0,648
900,25.0,male,Bachelor,61342.0,1,RENT,4.0,645
901,25.0,male,Bachelor,63600.0,0,RENT,4.0,610
902,24.0,male,High School,29212.0,1,MORTGAGE,3.0,607
903,26.0,male,High School,57891.0,2,RENT,4.0,649
904,25.0,male,Bachelor,65799.0,2,RENT,4.0,640
905,22.0,male,Master,66071.0,0,RENT,4.0,664
906,23.0,female,Associate,66303.0,3,RENT,2.0,611
907,26.0,male,Bachelor,75656.0,7,RENT,2.0,621
908,22.0,female,High School,84974.0,1,RENT,4.0,589
909,23.0,female,Master,87479.0,3,RENT,4.0,671
910,24.0,female,Bachelor,88452.0,0,RENT,3.0,653
911,23.0,male,Bachelor,94830.0,0,RENT,2.0,642
912,25.0,female,Bachelor,29498.0,6,MORTGAGE,2.0,664
913,22.0,male,Bachelor,29756.0,1,OWN,2.0,592
914,26.0,male,Associate,116006.0,3,RENT,2.0,663
915,24.0,male,High School,126727.0,0,RENT,2.0,582
916,24.0,female,High School,210705.0,0,RENT,3.0,655
917,26.0,male,Bachelor,61142.0,1,RENT,3.0,632
918,26.0,female,Associate,67267.0,2,RENT,2.0,505
919,22.0,female,Bachelor,84840.0,4,RENT,2.0,661
920,22.0,male,Bachelor,44761.0,0,RENT,3.0,667
921,22.0,male,High School,52878.0,0,RENT,4.0,694
922,24.0,male,Associate,29659.0,4,OWN,3.0,641
923,24.0,male,Bachelor,42042.0,0,RENT,2.0,640
924,21.0,male,Associate,44065.0,0,RENT,3.0,690
