person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status,rate_x_pct_income,loan_burden,has_prev_defaults
23.0,female,Bachelor,90109.0,0,RENT,3.0,653,24000.0,MEDICAL,10.36,0.28,No,1,2.9008,0.2939,0
25.0,male,Bachelor,90938.0,1,RENT,2.0,577,24000.0,DEBTCONSOLIDATION,10.36,0.27,No,1,2.7972,0.2913,0
24.0,male,High School,166754.7,0,RENT,2.0,668,22000.0,MEDICAL,11.01,0.1,Yes,0,1.101,0.1465,1
21.0,male,Bachelor,166754.7,0,MORTGAGE,4.0,629,20000.0,VENTURE,6.54,0.09,No,0,0.5886,0.1278,0
25.0,female,Associate,166754.7,4,MORTGAGE,4.0,643,10000.0,MEDICAL,12.53,0.04,No,0,0.5012,0.0675,0
26.0,male,Bachelor,166754.7,0,MORTGAGE,3.0,626,15000.0,PERSONAL,11.01,0.07,No,0,0.7707,0.0999,0
22.0,male,Bachelor,166754.7,0,MORTGAGE,3.0,560,10000.0,VENTURE,11.01,0.04,Yes,0,0.4404,0.0666,1
24.0,male,Bachelor,90938.0,0,RENT,4.0,648,24000.0,EDUCATION,10.25,0.27,No,1,2.7675,0.291,0
22.0,male,Associate,86284.0,0,RENT,4.0,648,24000.0,EDUCATION,15.95,0.29,No,1,4.6255,0.3225,0
26.0,male,Associate,166754.7,3,MORTGAGE,4.0,669,20000.0,VENTURE,12.18,0.09,Yes,0,1.0962,0.1345,1
23.0,male,High School,166754.7,2,OWN,3.0,536,24000.0,PERSONAL,11.83,0.1,Yes,0,1.183,0.161,1
23.0,male,High School,94789.0,1,RENT,2.0,548,24000.0,DEBTCONSOLIDATION,11.01,0.26,No,1,2.8626,0.2811,0
23.0,female,Master,94780.0,0,RENT,3.0,667,24000.0,VENTURE,10.62,0.26,No,1,2.7612,0.2801,0
23.0,male,High School,95298.0,0,RENT,3.0,676,24000.0,VENTURE,10.74,0.26,No,1,2.7924,0.2789,0
25.0,male,Associate,166754.7,1,OWN,4.0,570,10000.0,VENTURE,10.25,0.04,Yes,0,0.41,0.0661,1
24.0,male,High School,166754.7,0,MORTGAGE,2.0,623,24000.0,EDUCATION,12.42,0.16,No,0,1.9872,0.1618,0
25.0,female,Bachelor,166754.7,2,RENT,2.0,652,15000.0,VENTURE,15.27,0.07,Yes,0,1.0689,0.1037,1
24.0,female,High School,75240.0,1,RENT,2.0,625,24000.0,MEDICAL,15.33,0.33,No,1,5.0589,0.3679,0
23.0,female,High School,96143.0,1,RENT,2.0,642,24000.0,VENTURE,15.21,0.26,No,1,3.9546,0.2876,0
21.0,male,Bachelor,28366.7,0,OWN,2.0,580,6250.0,VENTURE,14.72,0.35,No,1,5.152,0.2528,0
24.0,male,Associate,96627.0,2,RENT,2.0,622,24000.0,PERSONAL,15.7,0.26,No,1,4.082,0.2874,0
24.0,male,Bachelor,96309.0,3,RENT,4.0,581,24000.0,EDUCATION,13.35,0.26,No,1,3.471,0.2825,0
21.0,female,High School,28366.7,1,MORTGAGE,4.0,623,2000.0,MEDICAL,11.01,0.08,No,0,0.8808,0.0783,0
24.0,male,Master,96836.0,1,RENT,2.0,583,24000.0,EDUCATION,6.62,0.26,No,1,1.7212,0.2642,0
26.0,male,Bachelor,96947.0,4,RENT,4.0,645,24000.0,DEBTCONSOLIDATION,13.61,0.26,No,1,3.5386,0.2813,0
22.0,female,Associate,166754.7,2,RENT,2.0,593,24000.0,MEDICAL,11.36,0.11,Yes,0,1.2496,0.1603,1
26.0,male,Associate,166754.7,3,OWN,2.0,659,5000.0,PERSONAL,7.68,0.02,Yes,0,0.1536,0.0323,1
24.0,female,Bachelor,166754.7,0,RENT,4.0,655,22000.0,HOMEIMPROVEMENT,14.46,0.1,Yes,0,1.446,0.151,1
23.0,male,Associate,166754.7,2,OWN,2.0,583,2500.0,EDUCATION,11.83,0.01,Yes,0,0.1183,0.0168,1
24.0,female,Associate,166754.7,0,MORTGAGE,4.0,582,20000.0,DEBTCONSOLIDATION,13.47,0.1,No,1,1.347,0.1361,0
24.0,female,Bachelor,166754.7,1,MORTGAGE,3.0,504,20000.0,MEDICAL,11.49,0.09,Yes,0,1.0341,0.1337,1
22.0,male,High School,166754.7,0,MORTGAGE,2.0,551,2000.0,EDUCATION,11.01,0.0,Yes,0,0.0,0.0133,1
25.0,female,Associate,166754.7,1,MORTGAGE,3.0,529,15000.0,PERSONAL,6.03,0.07,Yes,0,0.4221,0.0954,1
23.0,female,Bachelor,89818.0,0,RENT,4.0,674,24000.0,DEBTCONSOLIDATION,16.35,0.28,No,1,4.578,0.3109,0
26.0,female,High School,90006.0,4,RENT,4.0,595,24000.0,DEBTCONSOLIDATION,11.01,0.28,No,1,3.0828,0.296,0
25.0,female,High School,98704.0,6,RENT,3.0,597,24000.0,DEBTCONSOLIDATION,7.29,0.25,No,1,1.8225,0.2609,0
23.0,male,High School,98967.0,5,RENT,3.0,566,24000.0,MEDICAL,11.36,0.25,No,1,2.84,0.2701,0
24.0,male,High School,99435.0,3,RENT,2.0,666,24000.0,VENTURE,10.25,0.25,No,0,2.5625,0.2661,0
24.0,female,Bachelor,100658.0,1,RENT,3.0,695,24000.0,EDUCATION,11.12,0.25,No,0,2.78,0.2649,0
24.0,female,Bachelor,100435.0,2,RENT,3.0,576,24000.0,PERSONAL,12.92,0.25,Yes,0,3.23,0.2698,1
24.0,male,High School,166754.7,5,RENT,4.0,651,18000.0,EDUCATION,18.64,0.08,Yes,0,1.4912,0.1281,1
23.0,female,Bachelor,166754.7,0,MORTGAGE,3.0,633,24000.0,PERSONAL,7.51,0.13,Yes,0,0.9763,0.1547,1
23.0,male,Master,28366.7,1,OWN,2.0,566,4000.0,HOMEIMPROVEMENT,16.7,0.22,No,1,3.674,0.1646,0
22.0,male,Master,28366.7,0,OWN,4.0,583,2100.0,PERSONAL,11.14,0.11,No,0,1.2254,0.0823,0
22.0,female,Associate,102317.0,0,RENT,4.0,586,24000.0,PERSONAL,18.3,0.24,Yes,0,4.392,0.2775,1
24.0,female,Associate,103400.0,4,RENT,4.0,592,24000.0,MEDICAL,10.62,0.24,Yes,0,2.5488,0.2568,1
24.0,male,Bachelor,166754.7,2,MORTGAGE,2.0,598,14000.0,VENTURE,11.99,0.06,Yes,0,0.7194,0.094,1
26.0,male,Master,166754.7,1,MORTGAGE,4.0,637,12000.0,VENTURE,9.63,0.06,Yes,0,0.5778,0.0789,1
25.0,female,High School,166754.7,5,MORTGAGE,4.0,628,10000.0,MEDICAL,18.25,0.06,No,1,1.095,0.0709,0
23.0,male,Master,28366.7,0,MORTGAGE,4.0,667,6000.0,DEBTCONSOLIDATION,11.01,0.32,No,1,3.5232,0.2348,0
24.0,male,Associate,105349.0,5,RENT,3.0,621,24000.0,HOMEIMPROVEMENT,14.84,0.24,Yes,0,3.5616,0.2616,1
24.0,male,Bachelor,91184.0,1,RENT,3.0,668,24000.0,VENTURE,14.7,0.27,No,1,3.969,0.3019,0
23.0,female,High School,91886.0,1,RENT,4.0,544,24000.0,DEBTCONSOLIDATION,16.02,0.27,No,1,4.3254,0.303,0
23.0,male,Associate,80452.0,2,RENT,2.0,699,24000.0,MEDICAL,15.37,0.31,No,1,4.7647,0.3442,0
25.0,female,Bachelor,108758.0,2,RENT,4.0,611,24000.0,MEDICAL,10.99,0.23,No,0,2.5277,0.2449,0
21.0,male,Associate,28366.7,0,OWN,2.0,615,6200.0,HOMEIMPROVEMENT,7.9,0.33,No,1,2.607,0.2358,0
26.0,female,High School,166754.7,5,OWN,4.0,559,24000.0,PERSONAL,10.99,0.12,Yes,0,1.3188,0.1597,1
24.0,female,High School,166754.7,0,OWN,3.0,577,21000.0,EDUCATION,11.48,0.1,Yes,0,1.148,0.1404,1
25.0,male,High School,166754.7,1,OWN,4.0,657,20000.0,MEDICAL,14.26,0.09,Yes,0,1.2834,0.137,1
26.0,male,Associate,166754.7,5,OWN,4.0,676,10000.0,HOMEIMPROVEMENT,8.0,0.05,Yes,0,0.4,0.0648,1
25.0,male,Bachelor,166754.7,0,MORTGAGE,2.0,601,9950.0,VENTURE,11.26,0.05,No,0,0.563,0.0664,0
23.0,female,Master,28366.7,2,OWN,4.0,647,4475.0,MEDICAL,11.01,0.24,No,1,2.6424,0.1751,0
23.0,female,Master,94363.0,0,RENT,3.0,576,24000.0,VENTURE,16.32,0.26,No,1,4.2432,0.2958,0
25.0,male,Master,80570.0,3,RENT,4.0,612,24000.0,MEDICAL,17.93,0.31,No,1,5.5583,0.3513,0
23.0,male,Bachelor,109167.0,0,RENT,3.0,678,24000.0,DEBTCONSOLIDATION,11.36,0.23,No,0,2.6128,0.2448,0
24.0,female,Associate,95753.0,1,RENT,4.0,542,24000.0,DEBTCONSOLIDATION,14.96,0.26,No,1,3.8896,0.2881,0
24.0,female,Associate,110935.0,1,RENT,3.0,709,24000.0,PERSONAL,13.43,0.23,Yes,0,3.0889,0.2454,1
25.0,male,Associate,111490.0,2,RENT,3.0,622,24000.0,HOMEIMPROVEMENT,12.69,0.22,Yes,0,2.7918,0.2426,1
24.0,male,Associate,111729.0,4,RENT,4.0,642,24000.0,VENTURE,12.73,0.22,Yes,0,2.8006,0.2422,1
23.0,female,High School,113396.0,0,RENT,4.0,660,24000.0,VENTURE,15.21,0.22,No,0,3.3462,0.2438,0
23.0,female,Bachelor,28366.7,1,MORTGAGE,3.0,587,2000.0,MEDICAL,12.68,0.09,Yes,0,1.1412,0.0794,1
23.0,female,High School,85787.0,0,RENT,4.0,646,24000.0,MEDICAL,19.04,0.29,No,1,5.5216,0.333,0
25.0,female,Master,102114.0,7,RENT,3.0,637,24000.0,DEBTCONSOLIDATION,15.95,0.24,No,1,3.828,0.2725,0
26.0,male,Bachelor,166754.7,5,MORTGAGE,4.0,718,2600.0,VENTURE,8.9,0.01,No,0,0.089,0.017,0
25.0,male,Master,166754.7,4,MORTGAGE,2.0,588,8000.0,HOMEIMPROVEMENT,7.9,0.04,Yes,0,0.316,0.0518,1
22.0,male,Associate,166754.7,0,MORTGAGE,2.0,652,18000.0,EDUCATION,11.01,0.09,No,0,0.9909,0.1198,0
23.0,male,Bachelor,166754.7,0,MORTGAGE,3.0,620,21000.0,PERSONAL,11.99,0.1,Yes,0,1.199,0.141,1
23.0,male,High School,28366.7,2,OWN,4.0,667,4000.0,DEBTCONSOLIDATION,13.98,0.21,No,1,2.9358,0.1607,0
23.0,female,Associate,28366.7,0,OWN,2.0,688,4600.0,VENTURE,10.99,0.24,No,1,2.6376,0.18,0
22.0,male,Associate,106694.0,0,RENT,2.0,667,24000.0,DEBTCONSOLIDATION,15.58,0.23,No,1,3.5834,0.26,0
25.0,male,Master,90718.0,4,RENT,2.0,692,24000.0,MEDICAL,10.99,0.28,No,1,3.0772,0.2936,0
25.0,male,Bachelor,106668.0,1,RENT,4.0,562,24000.0,VENTURE,14.96,0.23,No,1,3.4408,0.2587,0
25.0,male,High School,28366.7,4,OWN,4.0,625,2000.0,HOMEIMPROVEMENT,15.31,0.09,Yes,0,1.3779,0.0813,1
26.0,male,High School,106419.0,5,RENT,3.0,649,24000.0,VENTURE,15.65,0.23,No,1,3.5995,0.2608,0
25.0,female,High School,120696.0,3,RENT,4.0,545,24000.0,VENTURE,9.33,0.21,Yes,0,1.9593,0.2174,1
23.0,male,High School,28366.7,3,MORTGAGE,4.0,540,3600.0,PERSONAL,13.47,0.19,No,1,2.5593,0.144,0
24.0,female,Associate,124083.0,0,RENT,3.0,637,24000.0,PERSONAL,10.36,0.2,Yes,0,2.072,0.2135,1
24.0,male,Associate,111673.0,4,RENT,4.0,600,24000.0,HOMEIMPROVEMENT,16.77,0.22,No,1,3.6894,0.251,0
23.0,male,High School,112633.0,1,RENT,2.0,633,24000.0,DEBTCONSOLIDATION,14.59,0.22,No,1,3.2098,0.2442,0
22.0,male,High School,166754.7,0,RENT,2.0,588,3500.0,VENTURE,11.91,0.02,No,0,0.2382,0.0235,0
23.0,female,Associate,166754.7,2,MORTGAGE,3.0,624,7200.0,EDUCATION,8.38,0.03,Yes,0,0.2514,0.0468,1
25.0,male,High School,166754.7,7,RENT,3.0,525,9000.0,VENTURE,10.59,0.04,Yes,0,0.4236,0.0597,1
25.0,male,High School,166754.7,3,MORTGAGE,3.0,616,8800.0,DEBTCONSOLIDATION,14.27,0.04,Yes,0,0.5708,0.0603,1
26.0,female,Master,166754.7,3,RENT,4.0,675,12000.0,DEBTCONSOLIDATION,12.53,0.06,No,0,0.7518,0.081,0
25.0,female,Associate,166754.7,1,MORTGAGE,3.0,662,24000.0,DEBTCONSOLIDATION,16.0,0.13,No,1,2.08,0.167,0
26.0,male,Master,166754.7,2,MORTGAGE,4.0,585,10000.0,VENTURE,11.71,0.05,Yes,0,0.5855,0.067,1
21.0,male,Master,28366.7,0,OWN,3.0,686,3175.0,HOMEIMPROVEMENT,11.54,0.17,No,1,1.9618,0.1248,0
25.0,female,Bachelor,116439.0,2,RENT,4.0,595,24000.0,HOMEIMPROVEMENT,15.68,0.21,No,1,3.2928,0.2384,0
21.0,female,Associate,28366.7,2,MORTGAGE,2.0,537,2000.0,EDUCATION,10.59,0.08,Yes,0,0.8472,0.078,1
24.0,female,High School,118417.0,0,RENT,2.0,625,24000.0,HOMEIMPROVEMENT,12.61,0.21,No,1,2.6481,0.2282,0
26.0,female,High School,133476.0,0,RENT,2.0,641,24000.0,PERSONAL,11.01,0.19,Yes,0,2.0919,0.1996,1
23.0,female,Associate,28366.7,4,MORTGAGE,3.0,661,2800.0,PERSONAL,8.49,0.14,No,1,1.1886,0.1071,0
25.0,male,High School,166754.7,1,RENT,4.0,577,24000.0,PERSONAL,17.27,0.16,No,1,2.7632,0.1688,0
24.0,male,Bachelor,166754.7,4,RENT,4.0,537,18000.0,DEBTCONSOLIDATION,8.9,0.09,Yes,0,0.801,0.1175,1
25.0,female,High School,166754.7,6,MORTGAGE,4.0,646,10000.0,MEDICAL,11.11,0.05,Yes,0,0.5555,0.0666,1
24.0,male,High School,166754.7,1,RENT,2.0,653,24000.0,HOMEIMPROVEMENT,14.59,0.13,No,1,1.8967,0.1649,0
26.0,female,Associate,166754.7,3,RENT,3.0,654,13000.0,VENTURE,12.42,0.06,No,0,0.7452,0.0876,0
24.0,male,Associate,100758.0,0,RENT,2.0,635,24000.0,MEDICAL,11.01,0.25,No,1,2.7525,0.2644,0
24.0,female,Master,133231.0,3,RENT,2.0,675,24000.0,HOMEIMPROVEMENT,15.7,0.19,Yes,0,2.983,0.2084,1
22.0,female,Master,28366.7,0,OWN,3.0,618,2500.0,HOMEIMPROVEMENT,12.53,0.13,No,1,1.6289,0.0992,0
25.0,female,Master,161894.0,0,RENT,2.0,609,5000.0,MEDICAL,16.49,0.03,No,1,0.4947,0.036,0
25.0,female,Bachelor,166754.7,0,MORTGAGE,2.0,545,20000.0,EDUCATION,7.49,0.1,Yes,0,0.749,0.1289,1
22.0,female,High School,121617.0,2,RENT,2.0,629,24000.0,DEBTCONSOLIDATION,14.96,0.21,No,1,3.1416,0.2269,0
25.0,male,Associate,136206.0,6,RENT,4.0,539,24000.0,MEDICAL,12.73,0.18,No,0,2.2914,0.1986,0
24.0,male,Master,144915.0,4,RENT,4.0,593,24000.0,EDUCATION,10.65,0.17,Yes,0,1.8105,0.1833,1
25.0,female,High School,145233.0,3,RENT,2.0,683,24000.0,MEDICAL,10.74,0.17,No,0,1.8258,0.183,0
23.0,male,Bachelor,145002.0,1,RENT,2.0,670,24000.0,EDUCATION,9.99,0.17,Yes,0,1.6983,0.182,1
24.0,male,Master,110953.0,0,RENT,2.0,662,24000.0,MEDICAL,15.33,0.23,No,1,3.5259,0.2495,0
21.0,female,High School,28366.7,2,OWN,4.0,681,2000.0,VENTURE,7.29,0.05,Yes,0,0.3645,0.0756,1
26.0,male,High School,130096.0,1,RENT,3.0,636,24000.0,PERSONAL,15.05,0.19,No,1,2.8595,0.2122,0
26.0,male,Master,157292.0,0,RENT,3.0,677,24000.0,PERSONAL,10.75,0.16,Yes,0,1.72,0.169,1
23.0,female,Bachelor,156995.0,3,RENT,2.0,656,24000.0,EDUCATION,16.02,0.16,Yes,0,2.5632,0.1774,1
23.0,female,Associate,156952.0,0,RENT,4.0,674,24000.0,VENTURE,11.49,0.16,Yes,0,1.8384,0.1705,1
25.0,female,Associate,166754.7,6,OWN,4.0,587,20000.0,EDUCATION,12.53,0.1,No,0,1.253,0.135,0
26.0,female,Bachelor,166754.7,2,MORTGAGE,2.0,658,12000.0,VENTURE,13.57,0.06,No,0,0.8142,0.0817,0
22.0,male,High School,166754.7,4,RENT,3.0,581,14000.0,PERSONAL,11.14,0.07,Yes,0,0.7798,0.0933,1
26.0,male,High School,166754.7,3,RENT,3.0,606,24000.0,MEDICAL,12.87,0.12,Yes,0,1.5444,0.1624,1
23.0,female,Associate,166754.7,0,RENT,3.0,648,20000.0,EDUCATION,11.58,0.1,No,0,1.158,0.1338,0
24.0,female,Associate,166754.7,3,RENT,3.0,563,2000.0,HOMEIMPROVEMENT,11.12,0.01,Yes,0,0.1112,0.0133,1
25.0,female,Master,166754.7,1,MORTGAGE,2.0,589,24000.0,PERSONAL,10.65,0.17,Yes,0,1.8105,0.1593,1
24.0,male,Associate,161487.0,1,RENT,2.0,641,24000.0,DEBTCONSOLIDATION,10.37,0.15,No,0,1.5555,0.164,0
24.0,male,Associate,28366.7,3,OWN,4.0,637,3300.0,HOMEIMPROVEMENT,6.39,0.17,No,1,1.0863,0.1238,0
24.0,male,High School,161952.0,2,RENT,3.0,578,24000.0,PERSONAL,16.07,0.15,Yes,0,2.4105,0.172,1
25.0,female,Bachelor,161560.0,0,RENT,2.0,660,24000.0,MEDICAL,10.62,0.15,Yes,0,1.593,0.1643,1
25.0,male,High School,28366.7,3,OWN,2.0,586,3200.0,VENTURE,18.09,0.16,No,1,2.8944,0.1332,0
25.0,male,Associate,163134.0,5,RENT,4.0,567,24000.0,EDUCATION,11.36,0.15,Yes,0,1.704,0.1638,1
26.0,female,Bachelor,163683.0,5,RENT,4.0,582,24000.0,DEBTCONSOLIDATION,12.53,0.15,Yes,0,1.8795,0.165,1
25.0,female,Bachelor,166754.7,3,RENT,4.0,712,24000.0,EDUCATION,9.99,0.14,Yes,0,1.3986,0.1583,1
23.0,male,High School,166754.7,4,RENT,3.0,674,24000.0,EDUCATION,10.36,0.14,No,0,1.4504,0.1588,0
23.0,female,Master,166754.7,0,MORTGAGE,3.0,532,9600.0,EDUCATION,5.99,0.05,Yes,0,0.2995,0.061,1
22.0,female,Master,166754.7,1,MORTGAGE,2.0,670,24000.0,DEBTCONSOLIDATION,15.62,0.13,No,1,2.0306,0.1664,0
24.0,male,Master,166754.7,6,MORTGAGE,4.0,658,20000.0,PERSONAL,10.37,0.1,No,0,1.037,0.1324,0
25.0,male,Associate,166754.7,0,MORTGAGE,4.0,669,24000.0,HOMEIMPROVEMENT,19.74,0.13,No,0,2.5662,0.1723,0
21.0,male,Bachelor,166754.7,0,MORTGAGE,4.0,681,20000.0,EDUCATION,6.91,0.1,Yes,0,0.691,0.1282,1
23.0,male,Associate,28366.7,3,OWN,2.0,618,6000.0,MEDICAL,7.9,0.3,No,1,2.37,0.2282,0
23.0,female,Bachelor,28366.7,4,MORTGAGE,4.0,573,2275.0,DEBTCONSOLIDATION,13.06,0.11,Yes,0,1.4366,0.0907,1
23.0,female,High School,28366.7,0,OWN,3.0,491,2000.0,PERSONAL,6.39,0.1,Yes,0,0.639,0.075,1
23.0,male,Master,166754.7,2,RENT,3.0,590,24000.0,DEBTCONSOLIDATION,14.93,0.14,No,1,2.0902,0.1654,0
23.0,female,High School,28366.7,0,MORTGAGE,4.0,587,5600.0,MEDICAL,12.84,0.27,No,1,3.4668,0.2228,0
24.0,male,Master,28366.7,2,OWN,2.0,648,3625.0,VENTURE,17.14,0.18,No,1,3.0852,0.1497,0
22.0,male,Master,28366.7,0,MORTGAGE,3.0,687,5500.0,VENTURE,7.14,0.27,No,1,1.9278,0.2077,0
25.0,male,Bachelor,166754.7,0,RENT,2.0,621,24000.0,PERSONAL,8.9,0.12,No,0,1.068,0.1567,0
22.0,female,High School,28366.7,0,OWN,3.0,590,2000.0,PERSONAL,12.42,0.1,Yes,0,1.242,0.0793,1
24.0,male,Associate,166754.7,0,RENT,2.0,676,24000.0,HOMEIMPROVEMENT,12.68,0.11,Yes,0,1.3948,0.1622,1
25.0,female,Associate,166754.7,0,RENT,2.0,677,24000.0,PERSONAL,11.03,0.13,Yes,0,1.4339,0.1598,1
26.0,male,Bachelor,166754.7,6,RENT,4.0,651,24000.0,VENTURE,7.9,0.15,Yes,0,1.185,0.1553,1
22.0,male,High School,166754.7,0,MORTGAGE,4.0,602,24000.0,MEDICAL,10.65,0.18,Yes,0,1.917,0.1593,1
25.0,male,High School,166754.7,2,RENT,4.0,652,24000.0,VENTURE,11.86,0.09,No,0,1.0674,0.161,0
25.0,male,Associate,28366.7,5,OWN,4.0,572,5000.0,PERSONAL,8.94,0.25,No,1,2.235,0.192,0
23.0,male,Bachelor,28366.7,0,OWN,4.0,528,4375.0,VENTURE,9.63,0.21,No,1,2.0223,0.1691,0
25.0,female,High School,60742.0,3,RENT,3.0,638,24000.0,PERSONAL,14.22,0.41,No,1,5.8302,0.4513,0
23.0,female,High School,72805.0,2,RENT,3.0,655,24000.0,DEBTCONSOLIDATION,9.33,0.34,No,1,3.1722,0.3604,0
24.0,male,Master,102011.0,3,RENT,4.0,627,24000.0,MEDICAL,13.85,0.24,Yes,0,3.324,0.2679,1
22.0,male,High School,28366.7,0,MORTGAGE,2.0,596,2000.0,EDUCATION,10.65,0.1,No,0,1.065,0.078,0
24.0,female,Bachelor,111283.0,0,RENT,4.0,694,24000.0,MEDICAL,11.46,0.22,No,0,2.5212,0.2404,0
23.0,female,Associate,166754.7,0,MORTGAGE,2.0,684,24000.0,PERSONAL,7.66,0.18,Yes,0,1.3788,0.1549,1
24.0,female,Bachelor,166754.7,0,MORTGAGE,4.0,547,12000.0,VENTURE,16.77,0.06,No,0,1.0062,0.084,0
25.0,female,Bachelor,166754.7,0,MORTGAGE,4.0,586,12000.0,PERSONAL,9.63,0.06,Yes,0,0.5778,0.0789,1
26.0,female,Bachelor,166754.7,5,RENT,4.0,694,24000.0,PERSONAL,12.23,0.13,No,0,1.5899,0.1615,0
25.0,male,Master,152227.0,2,MORTGAGE,4.0,639,10000.0,MEDICAL,14.09,0.07,No,1,0.9863,0.0749,0
25.0,female,Bachelor,65399.0,0,RENT,4.0,663,24000.0,PERSONAL,13.98,0.37,No,1,5.1726,0.4183,0
23.0,female,High School,75928.0,4,RENT,4.0,528,24000.0,EDUCATION,10.62,0.32,No,1,3.3984,0.3497,0
24.0,male,Bachelor,28366.7,0,MORTGAGE,3.0,636,3900.0,DEBTCONSOLIDATION,11.01,0.18,No,1,1.9818,0.1526,0
25.0,male,High School,83235.0,3,RENT,4.0,603,24000.0,PERSONAL,17.56,0.29,No,1,5.0924,0.339,0
26.0,male,High School,68297.0,3,RENT,2.0,507,24000.0,MEDICAL,14.96,0.36,No,1,5.3856,0.404,0
22.0,male,Master,89977.0,3,RENT,2.0,692,24000.0,DEBTCONSOLIDATION,15.65,0.27,No,1,4.2255,0.3085,0
24.0,female,Associate,79510.0,2,RENT,2.0,604,24000.0,MEDICAL,15.7,0.3,No,1,4.71,0.3492,0
24.0,female,Bachelor,109050.0,5,RENT,3.0,622,24000.0,VENTURE,12.53,0.22,No,0,2.7566,0.2477,0
26.0,female,Bachelor,94635.0,2,RENT,3.0,643,24000.0,HOMEIMPROVEMENT,17.56,0.26,No,1,4.5656,0.2981,0
23.0,male,High School,120966.0,0,RENT,2.0,565,24000.0,PERSONAL,12.87,0.2,No,0,2.574,0.2239,0
23.0,male,Master,124437.0,0,RENT,2.0,718,24000.0,PERSONAL,15.7,0.19,Yes,0,2.983,0.2231,1
25.0,male,Bachelor,166754.7,3,MORTGAGE,3.0,625,9000.0,EDUCATION,11.01,0.05,Yes,0,0.5505,0.0599,1
25.0,male,Bachelor,166754.7,0,OWN,4.0,614,15000.0,VENTURE,11.14,0.08,Yes,0,0.8912,0.1,1
24.0,female,Bachelor,166754.7,2,MORTGAGE,3.0,690,20000.0,VENTURE,16.0,0.1,Yes,0,1.6,0.1391,1
23.0,male,High School,166754.7,0,MORTGAGE,2.0,564,24000.0,EDUCATION,15.65,0.13,Yes,0,2.0345,0.1664,1
26.0,female,Associate,166754.7,5,MORTGAGE,4.0,579,13750.0,DEBTCONSOLIDATION,11.01,0.07,Yes,0,0.7707,0.0915,1
21.0,female,High School,166754.7,1,MORTGAGE,4.0,648,15250.0,VENTURE,15.31,0.08,No,0,1.2248,0.1055,0
25.0,male,Master,166754.7,3,MORTGAGE,2.0,531,20000.0,VENTURE,13.47,0.1,Yes,0,1.347,0.1361,1
22.0,male,Associate,28366.7,0,MORTGAGE,2.0,658,4750.0,HOMEIMPROVEMENT,13.85,0.22,No,1,3.047,0.1906,0
25.0,female,Bachelor,135292.0,3,RENT,3.0,574,24000.0,PERSONAL,11.01,0.18,No,0,1.9818,0.1969,0
21.0,male,High School,28366.7,2,MORTGAGE,4.0,671,6000.0,VENTURE,10.39,0.28,No,1,2.9092,0.2335,0
25.0,male,High School,139035.0,7,RENT,2.0,633,24000.0,HOMEIMPROVEMENT,11.36,0.17,No,0,1.9312,0.1922,0
23.0,male,High School,166754.7,0,RENT,3.0,631,24000.0,EDUCATION,11.83,0.14,Yes,0,1.6562,0.161,1
23.0,male,Associate,166754.7,0,RENT,3.0,652,24000.0,EDUCATION,12.53,0.07,Yes,0,0.8771,0.162,1
22.0,female,Bachelor,130762.0,3,RENT,3.0,683,24000.0,HOMEIMPROVEMENT,14.96,0.18,No,1,2.6928,0.211,0
22.0,female,Bachelor,52596.0,0,RENT,3.0,693,24000.0,DEBTCONSOLIDATION,13.85,0.46,No,1,6.371,0.5195,0
23.0,female,Bachelor,57326.0,2,RENT,4.0,603,24000.0,VENTURE,11.58,0.42,No,1,4.8636,0.4671,0
24.0,female,High School,58262.0,1,RENT,2.0,522,24000.0,VENTURE,16.29,0.41,No,1,6.6789,0.479,0
26.0,female,High School,58620.0,4,RENT,3.0,664,24000.0,MEDICAL,11.01,0.41,No,1,4.5141,0.4545,0
21.0,female,Master,55113.0,0,RENT,2.0,645,24000.0,EDUCATION,16.29,0.44,No,1,7.1676,0.5064,0
25.0,male,Bachelor,63361.0,2,RENT,2.0,592,24000.0,PERSONAL,10.74,0.38,No,1,4.0812,0.4195,0
22.0,female,Associate,28366.7,4,MORTGAGE,3.0,636,2250.0,EDUCATION,15.27,0.1,Yes,0,1.527,0.0914,1
24.0,female,Bachelor,57356.0,3,RENT,2.0,672,24000.0,PERSONAL,17.8,0.42,No,1,7.476,0.4929,0
22.0,female,Bachelor,28366.7,0,MORTGAGE,2.0,686,2000.0,VENTURE,11.36,0.05,Yes,0,0.568,0.0785,1
22.0,female,High School,59680.0,0,RENT,4.0,590,24000.0,MEDICAL,17.56,0.4,No,1,7.024,0.4728,0
26.0,female,Master,72720.0,2,RENT,4.0,636,24000.0,PERSONAL,7.9,0.33,No,1,2.607,0.3561,0
25.0,female,High School,73024.0,5,RENT,4.0,580,24000.0,PERSONAL,10.99,0.33,No,1,3.6267,0.3648,0
22.0,male,Bachelor,73110.0,0,RENT,3.0,674,24000.0,PERSONAL,7.29,0.33,No,1,2.4057,0.3522,0
21.0,female,Associate,72902.0,0,RENT,2.0,601,24000.0,MEDICAL,10.75,0.33,No,1,3.5475,0.3646,0
26.0,female,High School,75416.0,4,RENT,3.0,620,24000.0,DEBTCONSOLIDATION,7.9,0.32,No,1,2.528,0.3434,0
