solicitante_id,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status
492,22400.0,VENTURE,16.7,0.25,No,1
493,5000.0,PERSONAL,9.32,0.22,No,1
494,22250.0,DEBTCONSOLIDATION,12.69,0.52,No,1
495,22000.0,HOMEIMPROVEMENT,13.11,0.41,No,1
496,22000.0,PERSONAL,10.74,0.35,No,1
497,4200.0,PERSONAL,14.11,0.18,No,1
498,22000.0,EDUCATION,9.63,0.32,No,1
499,22000.0,MEDICAL,14.65,0.31,No,1
500,22000.0,DEBTCONSOLIDATION,10.25,0.3,No,1
501,22000.0,VENTURE,14.26,0.3,No,1
502,3000.0,EDUCATION,9.91,0.13,No,1
503,22000.0,MEDICAL,17.19,0.32,No,1
504,22000.0,EDUCATION,11.36,0.26,No,1
505,22000.0,EDUCATION,11.01,0.27,No,1
506,22000.0,DEBTCONSOLIDATION,10.59,0.24,Yes,0
507,22000.0,EDUCATION,9.25,0.24,No,0
508,3625.0,MEDICAL,8.49,0.15,No,1
509,22000.0,VENTURE,6.54,0.24,No,0
510,6000.0,MEDICAL,8.49,0.25,No,1
511,22000.0,MEDICAL,11.01,0.23,Yes,0
512,22000.0,VENTURE,12.69,0.22,Yes,0
513,7400.0,MEDICAL,13.85,0.31,No,1
514,4000.0,DEBTCONSOLIDATION,7.4,0.17,No,1
515,22000.0,DEBTCONSOLIDATION,11.71,0.22,No,0
516,22000.0,PERSONAL,11.48,0.23,No,1
517,22000.0,EDUCATION,17.51,0.22,No,1
518,3500.0,DEBTCONSOLIDATION,14.61,0.15,No,1
519,22000.0,DEBTCONSOLIDATION,7.88,0.18,No,0
520,22000.0,PERSONAL,11.01,0.17,Yes,0
521,4950.0,PERSONAL,11.71,0.2,No,1
522,21700.0,PERSONAL,11.99,0.31,No,1
523,21600.0,VENTURE,13.49,0.33,No,1
524,21600.0,MEDICAL,20.0,0.31,No,1
525,21600.0,DEBTCONSOLIDATION,14.35,0.28,No,1
526,21600.0,PERSONAL,13.61,0.22,No,0
527,21600.0,DEBTCONSOLIDATION,11.26,0.23,No,1
528,2400.0,VENTURE,10.59,0.1,No,0
529,21600.0,MEDICAL,7.9,0.16,No,0
530,7000.0,HOMEIMPROVEMENT,5.99,0.29,No,1
531,3000.0,EDUCATION,11.99,0.13,No,1
532,21500.0,MEDICAL,16.89,0.3,No,1
533,21500.0,HOMEIMPROVEMENT,9.99,0.25,No,1
534,21500.0,EDUCATION,15.33,0.15,Yes,0
535,21450.0,EDUCATION,7.29,0.29,No,1
536,21250.0,DEBTCONSOLIDATION,12.42,0.55,No,1
537,21250.0,VENTURE,10.99,0.37,No,1
538,21250.0,VENTURE,6.91,0.34,No,1
539,5000.0,DEBTCONSOLIDATION,14.17,0.21,No,1
540,21250.0,MEDICAL,10.25,0.33,No,1
541,9250.0,EDUCATION,11.01,0.39,No,1
542,21250.0,VENTURE,15.95,0.31,No,1
543,21250.0,EDUCATION,15.95,0.27,No,1
544,21000.0,VENTURE,12.53,0.49,No,1
545,2000.0,HOMEIMPROVEMENT,14.91,0.06,No,1
546,3000.0,MEDICAL,11.01,0.12,No,1
547,21000.0,MEDICAL,6.54,0.43,No,1
548,2000.0,VENTURE,11.01,0.04,Yes,0
549,21000.0,MEDICAL,17.26,0.41,No,1
550,21000.0,MEDICAL,11.36,0.27,No,1
551,4000.0,VENTURE,7.51,0.16,No,1
552,21000.0,PERSONAL,10.71,0.29,No,1
553,21000.0,PERSONAL,13.98,0.25,Yes,0
554,21000.0,DEBTCONSOLIDATION,14.09,0.27,No,1
555,21000.0,EDUCATION,10.0,0.23,Yes,0
556,5000.0,MEDICAL,15.33,0.21,No,1
557,21000.0,MEDICAL,16.32,0.28,No,1
558,21000.0,HOMEIMPROVEMENT,7.9,0.22,No,0
559,21000.0,MEDICAL,11.99,0.22,Yes,0
560,21000.0,MEDICAL,10.75,0.21,No,0
561,21000.0,HOMEIMPROVEMENT,13.92,0.2,Yes,0
562,21000.0,EDUCATION,9.91,0.19,No,0
563,21000.0,EDUCATION,16.95,0.21,No,1
564,21000.0,EDUCATION,7.9,0.18,Yes,0
565,21000.0,EDUCATION,11.01,0.18,Yes,0
566,21000.0,PERSONAL,16.49,0.17,No,1
567,7500.0,PERSONAL,11.97,0.31,No,1
568,6250.0,DEBTCONSOLIDATION,6.17,0.26,No,1
569,21000.0,HOMEIMPROVEMENT,8.9,0.14,No,0
570,21000.0,EDUCATION,12.99,0.14,Yes,0
571,20900.0,PERSONAL,12.69,0.21,No,0
572,15000.0,EDUCATION,9.64,0.61,No,1
573,20500.0,VENTURE,7.49,0.34,No,1
574,20500.0,EDUCATION,13.16,0.24,No,0
575,2100.0,EDUCATION,8.38,0.08,Yes,0
576,20400.0,EDUCATION,10.25,0.21,Yes,0
577,20375.0,PERSONAL,7.49,0.31,No,1
578,20050.0,EDUCATION,9.76,0.62,No,1
579,20000.0,DEBTCONSOLIDATION,10.99,0.49,No,1
580,5000.0,PERSONAL,11.71,0.2,No,0
581,9250.0,PERSONAL,10.65,0.37,Yes,0
582,20000.0,MEDICAL,12.53,0.46,No,1
583,20000.0,MEDICAL,14.59,0.43,No,1
584,20000.0,DEBTCONSOLIDATION,12.61,0.51,No,1
585,20000.0,MEDICAL,13.11,0.43,No,1
586,6400.0,MEDICAL,10.65,0.25,No,0
587,20000.0,PERSONAL,11.22,0.42,No,1
588,20000.0,EDUCATION,16.0,0.49,No,1
589,20000.0,HOMEIMPROVEMENT,8.88,0.48,No,1
590,20000.0,PERSONAL,12.53,0.41,No,1
591,20000.0,MEDICAL,11.01,0.45,No,1
592,4800.0,MEDICAL,5.99,0.19,Yes,0
593,20000.0,EDUCATION,13.47,0.39,No,1
594,20000.0,VENTURE,6.99,0.39,No,1
595,5650.0,PERSONAL,15.99,0.22,Yes,0
596,3625.0,EDUCATION,11.01,0.15,Yes,0
597,20000.0,DEBTCONSOLIDATION,16.69,0.44,No,1
598,20000.0,MEDICAL,11.11,0.43,No,1
599,20000.0,EDUCATION,7.9,0.36,No,1
600,20000.0,PERSONAL,10.25,0.36,No,1
601,20000.0,MEDICAL,11.01,0.36,No,1
602,2000.0,MEDICAL,7.49,0.05,No,0
603,20000.0,DEBTCONSOLIDATION,13.92,0.36,No,1
604,20000.0,MEDICAL,14.74,0.42,No,1
605,20000.0,EDUCATION,10.62,0.35,No,1
606,20000.0,VENTURE,10.65,0.34,No,1
607,20000.0,PERSONAL,12.99,0.39,No,1
608,20000.0,VENTURE,11.36,0.34,No,1
609,7500.0,EDUCATION,5.79,0.31,Yes,0
610,20000.0,EDUCATION,6.54,0.33,No,1
611,4000.0,VENTURE,5.79,0.16,No,0
612,20000.0,DEBTCONSOLIDATION,7.49,0.33,No,1
613,20000.0,EDUCATION,13.43,0.33,No,1
614,20000.0,DEBTCONSOLIDATION,13.22,0.33,No,1
615,5000.0,VENTURE,14.72,0.2,Yes,0
616,20000.0,EDUCATION,15.68,0.37,No,1
617,20000.0,MEDICAL,11.01,0.32,No,1
618,20000.0,HOMEIMPROVEMENT,11.48,0.32,No,1
619,20000.0,VENTURE,10.38,0.32,No,1
620,20000.0,EDUCATION,12.53,0.32,No,1
621,20000.0,EDUCATION,13.47,0.32,No,1
622,20000.0,VENTURE,12.21,0.32,No,1
623,20000.0,VENTURE,10.99,0.31,No,1
624,20000.0,EDUCATION,11.36,0.31,No,1
625,20000.0,DEBTCONSOLIDATION,16.0,0.36,No,1
626,2000.0,PERSONAL,7.74,0.06,Yes,0
627,20000.0,EDUCATION,15.65,0.32,No,1
628,20000.0,DEBTCONSOLIDATION,11.78,0.35,No,1
629,20000.0,HOMEIMPROVEMENT,11.01,0.31,No,1
630,20000.0,MEDICAL,16.77,0.35,No,1
631,20000.0,EDUCATION,9.91,0.3,No,1
632,20000.0,MEDICAL,15.65,0.34,No,1
633,20000.0,MEDICAL,14.96,0.34,No,1
634,20000.0,VENTURE,11.83,0.3,No,1
635,20000.0,MEDICAL,11.66,0.33,No,1
636,20000.0,EDUCATION,12.18,0.3,No,1
637,20000.0,HOMEIMPROVEMENT,6.91,0.3,No,1
638,20000.0,DEBTCONSOLIDATION,6.91,0.3,No,1
639,20000.0,HOMEIMPROVEMENT,19.79,0.34,No,1
640,20000.0,VENTURE,9.88,0.3,No,1
641,16600.0,PERSONAL,9.76,0.66,Yes,0
642,20000.0,DEBTCONSOLIDATION,12.53,0.3,No,1
643,20000.0,VENTURE,11.01,0.3,No,1
644,7125.0,PERSONAL,6.99,0.29,Yes,0
645,20000.0,EDUCATION,16.89,0.29,No,1
646,20000.0,PERSONAL,17.49,0.32,No,1
647,2500.0,EDUCATION,16.82,0.1,Yes,0
648,3600.0,HOMEIMPROVEMENT,11.01,0.15,Yes,0
649,20000.0,DEBTCONSOLIDATION,13.11,0.28,No,1
650,20000.0,DEBTCONSOLIDATION,7.66,0.28,No,1
651,20000.0,MEDICAL,6.17,0.28,No,1
652,20000.0,PERSONAL,16.35,0.31,No,1
653,20000.0,MEDICAL,7.9,0.27,No,1
654,20000.0,VENTURE,16.49,0.3,No,1
655,3550.0,VENTURE,11.01,0.14,Yes,0
656,7000.0,HOMEIMPROVEMENT,8.0,0.28,Yes,0
657,20000.0,PERSONAL,10.99,0.27,No,1
658,7750.0,VENTURE,6.91,0.3,No,0
659,20000.0,PERSONAL,8.88,0.3,No,1
660,20000.0,VENTURE,11.01,0.27,No,1
661,20000.0,DEBTCONSOLIDATION,14.84,0.3,No,1
662,20000.0,PERSONAL,11.12,0.3,No,1
663,20000.0,EDUCATION,7.88,0.28,No,1
664,20000.0,EDUCATION,11.01,0.27,No,1
665,6000.0,EDUCATION,15.99,0.23,No,0
666,5500.0,DEBTCONSOLIDATION,10.99,0.22,Yes,0
667,20000.0,EDUCATION,11.01,0.27,No,1
668,20000.0,PERSONAL,15.65,0.31,No,1
669,20000.0,PERSONAL,17.04,0.3,No,1
670,20000.0,EDUCATION,12.21,0.27,No,1
671,2000.0,EDUCATION,15.23,0.05,Yes,0
672,20000.0,DEBTCONSOLIDATION,14.11,0.3,No,1
673,20000.0,PERSONAL,11.14,0.27,No,1
674,2400.0,MEDICAL,11.49,0.09,No,0
675,20000.0,PERSONAL,13.87,0.27,No,1
676,20000.0,HOMEIMPROVEMENT,10.08,0.28,No,1
677,20000.0,PERSONAL,16.7,0.3,No,1
678,20000.0,VENTURE,18.64,0.3,No,1
679,20000.0,HOMEIMPROVEMENT,12.18,0.27,No,1
680,3800.0,DEBTCONSOLIDATION,11.01,0.15,No,0
681,20000.0,MEDICAL,6.54,0.26,No,1
682,20000.0,EDUCATION,14.61,0.29,No,1
683,20000.0,VENTURE,17.39,0.29,No,1
684,20000.0,HOMEIMPROVEMENT,11.12,0.26,No,1
685,20000.0,VENTURE,11.48,0.26,No,1
686,20000.0,MEDICAL,12.42,0.26,No,1
687,20000.0,DEBTCONSOLIDATION,10.25,0.28,No,1
688,20000.0,MEDICAL,10.65,0.25,No,1
689,5000.0,PERSONAL,16.29,0.19,No,0
690,20000.0,MEDICAL,10.37,0.25,No,1
691,20000.0,VENTURE,11.49,0.25,No,1
692,10000.0,VENTURE,10.59,0.38,Yes,0
693,5375.0,VENTURE,13.49,0.21,Yes,0
694,20000.0,PERSONAL,11.01,0.28,No,1
695,20000.0,EDUCATION,12.29,0.28,No,1
696,3500.0,DEBTCONSOLIDATION,17.27,0.14,No,1
697,20000.0,DEBTCONSOLIDATION,11.99,0.25,No,1
698,20000.0,PERSONAL,14.84,0.28,No,1
699,20000.0,DEBTCONSOLIDATION,10.83,0.28,No,1
700,20000.0,DEBTCONSOLIDATION,13.22,0.25,No,1
701,20000.0,EDUCATION,12.18,0.25,No,0
702,20000.0,MEDICAL,11.11,0.25,Yes,0
703,20000.0,HOMEIMPROVEMENT,13.48,0.24,No,0
704,20000.0,EDUCATION,10.75,0.24,No,0
705,20000.0,PERSONAL,12.53,0.24,Yes,0
706,20000.0,DEBTCONSOLIDATION,14.84,0.26,No,1
707,20000.0,VENTURE,17.74,0.24,Yes,0
708,20000.0,HOMEIMPROVEMENT,9.99,0.24,Yes,0
709,20000.0,PERSONAL,6.91,0.24,Yes,0
710,20000.0,HOMEIMPROVEMENT,11.01,0.26,No,1
711,20000.0,PERSONAL,14.09,0.23,Yes,0
712,3000.0,DEBTCONSOLIDATION,11.49,0.11,Yes,0
713,20000.0,EDUCATION,14.09,0.23,No,0
714,20000.0,MEDICAL,15.2,0.3,No,1
715,20000.0,MEDICAL,11.83,0.23,Yes,0
716,6000.0,PERSONAL,12.21,0.23,No,0
717,20000.0,VENTURE,14.11,0.25,No,1
718,20000.0,DEBTCONSOLIDATION,14.42,0.25,No,1
719,20000.0,HOMEIMPROVEMENT,14.74,0.23,Yes,0
720,20000.0,HOMEIMPROVEMENT,12.69,0.22,Yes,0
721,2000.0,DEBTCONSOLIDATION,16.89,0.06,No,1
722,20000.0,DEBTCONSOLIDATION,11.01,0.22,Yes,0
723,4500.0,HOMEIMPROVEMENT,11.01,0.17,No,1
724,8500.0,VENTURE,9.63,0.32,Yes,0
725,20000.0,HOMEIMPROVEMENT,8.88,0.22,No,0
726,20000.0,MEDICAL,6.91,0.22,Yes,0
727,20000.0,EDUCATION,11.01,0.22,No,0
728,20000.0,PERSONAL,10.38,0.22,Yes,0
729,20000.0,DEBTCONSOLIDATION,10.99,0.24,No,1
730,20000.0,VENTURE,11.01,0.22,Yes,0
731,7575.0,PERSONAL,11.01,0.28,Yes,0
732,5200.0,EDUCATION,12.42,0.19,No,0
733,20000.0,HOMEIMPROVEMENT,14.82,0.24,No,1
734,20000.0,PERSONAL,16.32,0.22,No,0
735,20000.0,MEDICAL,16.0,0.28,No,1
736,20000.0,MEDICAL,10.37,0.22,Yes,0
737,20000.0,DEBTCONSOLIDATION,13.16,0.23,No,1
738,20000.0,VENTURE,14.88,0.23,No,1
739,20000.0,DEBTCONSOLIDATION,13.98,0.21,Yes,0
740,20000.0,HOMEIMPROVEMENT,13.36,0.23,No,1
741,7125.0,VENTURE,6.99,0.26,No,0
742,4025.0,EDUCATION,5.42,0.15,Yes,0
743,8000.0,MEDICAL,5.42,0.3,Yes,0
744,20000.0,HOMEIMPROVEMENT,13.85,0.21,No,0
745,4000.0,PERSONAL,12.99,0.15,Yes,0
746,4200.0,MEDICAL,9.99,0.16,Yes,0
747,2000.0,VENTURE,11.01,0.05,Yes,0
748,20000.0,VENTURE,11.01,0.21,Yes,0
749,20000.0,MEDICAL,11.14,0.27,No,1
750,3800.0,DEBTCONSOLIDATION,5.99,0.14,No,0
751,20000.0,DEBTCONSOLIDATION,11.01,0.23,No,1
752,20000.0,VENTURE,11.58,0.21,No,0
753,20000.0,MEDICAL,13.85,0.21,Yes,0
754,20000.0,EDUCATION,16.89,0.21,No,0
755,20000.0,MEDICAL,7.9,0.21,No,0
756,6000.0,VENTURE,12.68,0.22,Yes,0
757,20000.0,MEDICAL,14.91,0.26,No,1
758,20000.0,VENTURE,13.06,0.21,Yes,0
759,20000.0,EDUCATION,8.88,0.21,Yes,0
760,2000.0,EDUCATION,6.17,0.07,Yes,0
761,20000.0,EDUCATION,13.98,0.21,Yes,0
762,8500.0,VENTURE,6.54,0.32,No,0
763,20000.0,MEDICAL,13.85,0.26,No,1
764,2000.0,HOMEIMPROVEMENT,10.36,0.04,Yes,0
765,20000.0,PERSONAL,15.95,0.22,No,1
766,20000.0,HOMEIMPROVEMENT,14.26,0.21,No,0
767,20000.0,MEDICAL,11.71,0.2,Yes,0
768,20000.0,DEBTCONSOLIDATION,13.49,0.2,Yes,0
769,2000.0,DEBTCONSOLIDATION,14.84,0.07,No,1
770,20000.0,EDUCATION,11.01,0.2,No,0
771,20000.0,HOMEIMPROVEMENT,15.05,0.22,No,1
772,20000.0,EDUCATION,13.79,0.21,No,1
773,20000.0,EDUCATION,13.48,0.2,No,0
774,3000.0,VENTURE,6.76,0.11,No,0
775,20000.0,PERSONAL,11.11,0.2,Yes,0
776,20000.0,EDUCATION,13.92,0.2,Yes,0
777,4400.0,EDUCATION,12.53,0.16,Yes,0
778,10000.0,DEBTCONSOLIDATION,11.14,0.37,Yes,0
779,20000.0,HOMEIMPROVEMENT,14.11,0.21,No,1
780,20000.0,MEDICAL,7.49,0.19,Yes,0
781,20000.0,DEBTCONSOLIDATION,10.25,0.19,Yes,0
782,20000.0,PERSONAL,12.53,0.23,No,1
783,2000.0,PERSONAL,11.86,0.05,Yes,0
784,9000.0,VENTURE,7.88,0.33,Yes,0
785,20000.0,HOMEIMPROVEMENT,11.01,0.19,No,0
786,4000.0,VENTURE,11.01,0.15,Yes,0
787,20000.0,DEBTCONSOLIDATION,13.85,0.19,Yes,0
788,6000.0,PERSONAL,13.23,0.22,Yes,0
789,20000.0,PERSONAL,11.01,0.18,Yes,0
790,20000.0,HOMEIMPROVEMENT,18.25,0.21,No,1
791,20000.0,DEBTCONSOLIDATION,6.54,0.18,No,0
792,20000.0,MEDICAL,11.49,0.18,Yes,0
793,20000.0,MEDICAL,11.49,0.18,Yes,0
794,7000.0,EDUCATION,11.71,0.25,No,0
795,20000.0,DEBTCONSOLIDATION,13.57,0.18,Yes,0
796,20000.0,EDUCATION,14.35,0.18,Yes,0
797,3825.0,DEBTCONSOLIDATION,10.65,0.14,Yes,0
798,20000.0,VENTURE,15.65,0.18,No,0
799,6500.0,VENTURE,11.01,0.24,Yes,0
800,5875.0,EDUCATION,6.62,0.21,No,1
801,20000.0,MEDICAL,9.25,0.18,Yes,0
802,2400.0,MEDICAL,11.71,0.09,Yes,0
803,8000.0,PERSONAL,5.42,0.29,Yes,0
804,20000.0,DEBTCONSOLIDATION,9.45,0.18,Yes,0
805,2000.0,DEBTCONSOLIDATION,7.49,0.06,No,1
806,20000.0,PERSONAL,11.01,0.18,Yes,0
807,20000.0,DEBTCONSOLIDATION,11.01,0.2,No,1
808,20000.0,EDUCATION,10.99,0.17,No,0
809,20000.0,HOMEIMPROVEMENT,11.01,0.17,No,0
810,7350.0,VENTURE,7.66,0.27,Yes,0
811,20000.0,MEDICAL,13.04,0.17,Yes,0
812,7200.0,PERSONAL,7.14,0.26,No,0
813,20000.0,VENTURE,15.65,0.19,No,1
814,20000.0,EDUCATION,11.83,0.17,Yes,0
815,3000.0,DEBTCONSOLIDATION,16.0,0.11,Yes,0
816,20000.0,EDUCATION,15.28,0.17,Yes,0
817,4000.0,DEBTCONSOLIDATION,15.05,0.15,No,0
818,8500.0,DEBTCONSOLIDATION,15.05,0.31,No,0
819,20000.0,HOMEIMPROVEMENT,14.22,0.17,No,0
820,20000.0,HOMEIMPROVEMENT,16.35,0.19,No,1
821,7500.0,VENTURE,10.96,0.28,Yes,0
822,20000.0,HOMEIMPROVEMENT,13.06,0.17,No,0
823,20000.0,HOMEIMPROVEMENT,13.06,0.17,Yes,0
824,7500.0,VENTURE,11.01,0.27,No,0
825,6700.0,EDUCATION,11.01,0.24,Yes,0
826,20000.0,MEDICAL,14.96,0.22,No,1
827,20000.0,MEDICAL,17.04,0.22,No,1
828,20000.0,PERSONAL,12.21,0.16,Yes,0
829,6400.0,PERSONAL,7.88,0.23,Yes,0
830,5400.0,PERSONAL,5.42,0.2,No,0
831,20000.0,DEBTCONSOLIDATION,10.74,0.16,Yes,0
832,20000.0,PERSONAL,13.22,0.18,No,1
833,20000.0,DEBTCONSOLIDATION,14.59,0.17,No,1
834,20000.0,HOMEIMPROVEMENT,11.01,0.15,No,0
835,20000.0,PERSONAL,11.01,0.17,No,1
836,20000.0,EDUCATION,12.42,0.15,No,0
837,20000.0,EDUCATION,14.17,0.15,Yes,0
838,20000.0,DEBTCONSOLIDATION,13.72,0.15,Yes,0
839,20000.0,PERSONAL,10.38,0.15,Yes,0
840,20000.0,VENTURE,11.01,0.15,No,0
841,2000.0,PERSONAL,7.51,0.07,Yes,0
842,7125.0,HOMEIMPROVEMENT,11.71,0.25,No,1
843,3000.0,PERSONAL,8.9,0.11,No,1
844,20000.0,MEDICAL,17.39,0.19,No,1
845,4800.0,PERSONAL,5.79,0.17,No,0
846,8300.0,PERSONAL,12.61,0.29,No,1
847,20000.0,MEDICAL,10.37,0.14,Yes,0
848,4750.0,HOMEIMPROVEMENT,11.36,0.17,Yes,0
849,20000.0,VENTURE,8.9,0.14,No,0
850,20000.0,VENTURE,11.11,0.13,No,0
851,3000.0,EDUCATION,8.94,0.1,Yes,0
852,20000.0,PERSONAL,15.27,0.13,No,0
853,20000.0,DEBTCONSOLIDATION,13.11,0.13,Yes,0
854,6000.0,EDUCATION,16.0,0.21,Yes,0
855,20000.0,EDUCATION,12.36,0.12,Yes,0
856,10625.0,DEBTCONSOLIDATION,7.51,0.38,Yes,0
857,7000.0,MEDICAL,8.9,0.25,Yes,0
858,20000.0,EDUCATION,6.54,0.12,Yes,0
859,20000.0,VENTURE,15.99,0.12,No,1
860,3600.0,HOMEIMPROVEMENT,17.27,0.13,No,1
861,20000.0,DEBTCONSOLIDATION,17.99,0.11,No,1
862,20000.0,PERSONAL,7.49,0.1,Yes,0
863,4800.0,DEBTCONSOLIDATION,10.0,0.17,Yes,0
864,20000.0,HOMEIMPROVEMENT,9.99,0.1,Yes,0
865,20000.0,VENTURE,11.36,0.1,No,0
866,20000.0,HOMEIMPROVEMENT,11.83,0.1,No,0
867,3000.0,DEBTCONSOLIDATION,13.35,0.1,Yes,0
868,20000.0,DEBTCONSOLIDATION,14.72,0.09,Yes,0
869,4400.0,HOMEIMPROVEMENT,6.76,0.15,No,0
870,19900.0,MEDICAL,11.83,0.28,No,1
871,19800.0,MEDICAL,11.48,0.14,Yes,0
872,2000.0,MEDICAL,11.41,0.02,No,0
873,10000.0,PERSONAL,11.01,0.35,No,1
874,2000.0,EDUCATION,12.29,0.03,Yes,0
875,7000.0,EDUCATION,14.96,0.24,Yes,0
876,2000.0,DEBTCONSOLIDATION,12.29,0.03,Yes,0
877,2000.0,PERSONAL,10.37,0.08,No,1
878,2000.0,HOMEIMPROVEMENT,14.74,0.08,No,1
879,2000.0,HOMEIMPROVEMENT,13.43,0.08,No,1
880,2400.0,EDUCATION,9.63,0.08,No,0
881,2400.0,EDUCATION,12.21,0.08,Yes,0
882,2000.0,MEDICAL,10.25,0.07,No,1
883,2000.0,MEDICAL,12.99,0.07,Yes,0
884,2000.0,VENTURE,13.98,0.07,Yes,0
885,2000.0,DEBTCONSOLIDATION,14.65,0.06,Yes,0
886,2000.0,EDUCATION,10.65,0.07,No,0
887,2000.0,EDUCATION,13.98,0.07,Yes,0
888,2000.0,PERSONAL,13.57,0.07,No,1
889,2000.0,PERSONAL,14.96,0.06,No,1
890,2000.0,DEBTCONSOLIDATION,10.0,0.06,No,1
891,2000.0,VENTURE,16.29,0.05,No,1
892,2000.0,VENTURE,11.11,0.07,No,0
893,5000.0,VENTURE,11.01,0.18,Yes,0
894,2000.0,VENTURE,16.69,0.05,No,1
895,15000.0,EDUCATION,8.94,0.53,Yes,0
896,2000.0,MEDICAL,14.3,0.05,No,1
897,2000.0,VENTURE,15.65,0.05,No,1
898,2000.0,VENTURE,11.49,0.05,Yes,0
899,2000.0,EDUCATION,13.48,0.05,Yes,0
900,2000.0,EDUCATION,12.53,0.04,Yes,0
901,19000.0,EDUCATION,10.62,0.39,No,1
902,19000.0,VENTURE,12.18,0.39,No,1
903,19000.0,MEDICAL,11.99,0.33,No,1
904,19000.0,HOMEIMPROVEMENT,10.99,0.31,No,1
905,19000.0,MEDICAL,11.01,0.3,No,1
906,7000.0,DEBTCONSOLIDATION,10.38,0.24,Yes,0
907,19000.0,PERSONAL,16.7,0.33,No,1
908,19000.0,DEBTCONSOLIDATION,11.01,0.29,No,1
909,19000.0,VENTURE,11.01,0.29,No,1
910,19000.0,PERSONAL,11.14,0.29,No,1
911,19000.0,MEDICAL,7.49,0.25,No,1
912,19000.0,MEDICAL,8.88,0.22,Yes,0
913,19000.0,MEDICAL,10.99,0.22,Yes,0
914,19000.0,HOMEIMPROVEMENT,10.62,0.21,No,0
915,19000.0,VENTURE,8.9,0.2,Yes,0
916,6000.0,MEDICAL,14.59,0.2,No,1
917,2500.0,VENTURE,9.91,0.08,Yes,0
918,19000.0,PERSONAL,13.22,0.16,No,0
919,19000.0,HOMEIMPROVEMENT,12.29,0.15,Yes,0
920,19000.0,PERSONAL,11.48,0.09,No,0
921,18950.0,PERSONAL,11.01,0.31,No,1
922,18800.0,DEBTCONSOLIDATION,6.99,0.28,No,1
923,18750.0,DEBTCONSOLIDATION,10.38,0.22,Yes,0
924,18725.0,VENTURE,6.54,0.42,No,1
925,18550.0,DEBTCONSOLIDATION,11.83,0.35,No,1
926,7100.0,VENTURE,12.42,0.24,No,0
927,18500.0,MEDICAL,10.71,0.44,No,1
928,18500.0,EDUCATION,10.91,0.42,No,1
929,18500.0,MEDICAL,7.66,0.4,No,1
930,18500.0,DEBTCONSOLIDATION,13.61,0.27,No,1
931,18500.0,EDUCATION,11.26,0.2,Yes,0
932,18500.0,EDUCATION,7.49,0.2,Yes,0
933,18500.0,HOMEIMPROVEMENT,7.9,0.21,No,1
934,8000.0,MEDICAL,9.91,0.27,No,0
935,3000.0,VENTURE,7.9,0.1,Yes,0
936,18500.0,VENTURE,15.33,0.2,No,1
937,18500.0,EDUCATION,12.87,0.11,No,0
938,5000.0,EDUCATION,7.9,0.17,Yes,0
939,18400.0,PERSONAL,13.16,0.31,No,1
940,18400.0,DEBTCONSOLIDATION,9.99,0.3,No,1
941,18400.0,PERSONAL,8.9,0.13,Yes,0
942,5000.0,VENTURE,14.65,0.17,No,1
943,6000.0,DEBTCONSOLIDATION,13.49,0.2,Yes,0
944,18250.0,VENTURE,10.25,0.43,No,1
945,18250.0,PERSONAL,11.49,0.43,No,1
946,18250.0,VENTURE,17.04,0.43,No,1
947,18250.0,MEDICAL,10.25,0.35,No,1
948,2000.0,VENTURE,5.42,0.04,No,0
949,18250.0,PERSONAL,14.61,0.4,No,1
950,18250.0,VENTURE,13.35,0.33,No,1
951,5800.0,DEBTCONSOLIDATION,5.99,0.19,No,0
952,18250.0,PERSONAL,10.75,0.33,No,1
953,18250.0,DEBTCONSOLIDATION,14.26,0.32,No,1
954,18250.0,VENTURE,17.56,0.27,No,1
955,18250.0,VENTURE,14.83,0.31,No,1
956,18250.0,DEBTCONSOLIDATION,16.7,0.3,No,1
957,18225.0,VENTURE,10.74,0.3,No,1
958,18225.0,HOMEIMPROVEMENT,14.91,0.34,No,1
959,18200.0,VENTURE,8.88,0.42,No,1
960,18200.0,PERSONAL,9.91,0.41,No,1
961,18200.0,DEBTCONSOLIDATION,11.71,0.41,No,1
962,18200.0,EDUCATION,10.99,0.27,No,1
963,18000.0,VENTURE,11.54,0.54,No,1
964,8000.0,EDUCATION,15.62,0.27,No,0
965,18000.0,VENTURE,9.91,0.44,No,1
966,18000.0,PERSONAL,9.88,0.41,No,1
967,18000.0,EDUCATION,13.48,0.47,No,1
968,18000.0,EDUCATION,9.25,0.37,No,1
969,18000.0,MEDICAL,13.11,0.37,No,1
970,5000.0,DEBTCONSOLIDATION,10.99,0.17,Yes,0
971,18000.0,VENTURE,6.17,0.35,No,1
972,8000.0,MEDICAL,5.99,0.27,Yes,0
973,2400.0,EDUCATION,7.49,0.08,Yes,0
974,18000.0,DEBTCONSOLIDATION,11.03,0.34,No,1
975,18000.0,MEDICAL,7.9,0.34,No,1
976,18000.0,EDUCATION,13.57,0.34,No,1
977,18000.0,VENTURE,12.18,0.34,No,1
978,18000.0,MEDICAL,17.19,0.38,No,1
979,18000.0,MEDICAL,15.23,0.32,No,1
980,18000.0,EDUCATION,11.01,0.31,No,1
981,18000.0,HOMEIMPROVEMENT,14.46,0.35,No,1
982,4200.0,VENTURE,6.99,0.14,Yes,0
